epoch,samples_seen,train_loss,train_trajectory_loss,train_control_loss,train_reg_loss,val_loss,val_trajectory_loss,val_control_loss,val_reg_loss,lr,elapsed_sec
12,235068,7.978202946774371,7.969815734144929,0.01805920000853283,0.6581324455025909,7.492428873714648,7.484332354445207,0.01495057982882779,0.6601488292217255,0.001,3036.140126466751
13,254657,7.8114835163215535,7.802408274118003,0.017952886500770784,0.727991631278744,7.391865736559818,7.3833954051921244,0.01448890080945076,0.7021431420978747,0.001,3300.9566662311554
14,274246,7.539128115424862,7.5295927617457,0.017614828377308978,0.7773884883174649,8.207844671450163,8.198231480623546,0.015850419693283345,0.8028165556882557,0.001,3566.850425720215
15,293835,7.435827467348669,7.425311910641658,0.017223687558253476,0.8793215794222695,7.836130761786511,7.825657226537404,0.0145519797102009,0.9018360831235585,0.001,3826.7771508693695
16,313424,7.273916831264248,7.263101475579398,0.01706785102399042,0.9108551663237733,7.663818306044528,7.65369746245836,0.015947549750930386,0.8526076988170022,0.001,4084.66010594368
17,333013,7.165443149479953,7.154280450436976,0.017051073244784946,0.9457594431065893,8.319083682800594,8.307737952784487,0.016774336740031447,0.9668292567918175,0.001,4342.738065481186
18,352602,6.782973832898326,6.771468834443525,0.01649721780816069,0.9855282202169493,7.718422891278016,7.707003645206752,0.015384830111686728,0.9880808654584383,0.001,4599.490722179413
19,372191,6.9283418345760985,6.916269934022582,0.01666194387989772,1.040571166323377,8.00037354387735,7.988673617965297,0.01448430825870386,1.0251559238684804,0.0005,4857.493622541428
20,391780,6.267770398746837,6.255902813626574,0.01578388116382933,1.0289187737099537,7.314007614788256,7.302446934737657,0.013689508364462344,1.0191890330691087,0.0005,5114.749512910843
21,411369,6.0716626380945184,6.060241321464638,0.015558683464618086,0.9865475970429259,7.572710027820186,7.561331579559727,0.01399184946938859,0.997923797682712,0.0005,5371.61504483223
22,430958,5.9710566625966655,5.959889644152158,0.015415080520626786,0.9625510654666207,7.476834617163005,7.466395403209486,0.013634731682127733,0.9075719910232645,0.0005,5627.83208823204
23,450547,5.91238488469805,5.901347130924076,0.015333652562860931,0.9504367279541956,7.669079614313025,7.657879184735449,0.014403277548569205,0.9760072937137202,0.0005,5883.99476647377
24,470136,5.8356890631960585,5.824758043536892,0.015437334044171231,0.9387281556408127,7.11248611619598,7.100066125392914,0.013622522547130325,1.105774412029668,0.0005,6140.462639331818
25,489725,5.587444460237181,5.576395206637197,0.014953178646913791,0.9553919724829785,6.7038244558008095,6.692978938943462,0.013104529944125955,0.9535018574250372,0.0005,6398.216141700745
26,509314,5.526695931112611,5.515900618070132,0.015005488378032074,0.9294792177615228,7.52122480461472,7.5101810693740845,0.013225700306448792,0.9721238268049139,0.0005,6654.31915640831
27,528903,5.419544275704917,5.4087710272182115,0.014826139931071115,0.9290661455748918,7.62721744807143,7.616447563234129,0.01364164109231512,0.9405670362083536,0.0005,6911.920605182648
28,548492,5.332457579575576,5.321496508338234,0.014867944739662207,0.9474271810674048,7.048935763145748,7.037683683006387,0.013042416965809503,0.9947894882214697,0.0005,7169.168486356735
29,568081,5.230534718408213,5.219505397530345,0.014701632649770804,0.9559182149249238,7.298010810425407,7.2868285869297225,0.014041155858553554,0.9778092793728176,0.0005,7426.709218978882
30,587670,5.29092685046134,5.280109210447832,0.01460981619387091,0.9356652478893082,7.520048875557749,7.509312283051641,0.013356190995852413,0.940093435739216,0.0005,7684.430754899979
31,607259,5.2777233975274225,5.266864398857216,0.014843623583241329,0.9374615809360107,7.15643480106404,7.145715144119765,0.013066549684337684,0.9412995937623476,0.00025,7941.873743534088
32,626848,4.752358236870208,4.741723323797251,0.014106620066835508,0.9224274785487683,7.004871933083785,6.994386051830492,0.013034369147039558,0.9182455178938413,0.00025,8200.1827647686
33,646437,4.652632309244825,4.642050402505057,0.014212021973080836,0.9160709117914175,7.4590390308907155,7.448004578289233,0.013580939377118883,0.967631890585548,0.00025,8458.22686958313
34,666026,4.704822156336401,4.694294135291855,0.013966193623756144,0.913139712887925,7.362023963739998,7.351295670396404,0.013419018859215277,0.9386576657232485,0.00025,8716.968746900558
35,685615,4.557608390783335,4.547141384768795,0.013809898720038209,0.9086025237263023,7.15829041913936,7.147165472570219,0.013222287854755689,0.9802734122464531,0.00025,8976.470673799515
36,705204,4.612884527677066,4.602264946931369,0.013988313712663465,0.9220752414170797,7.346183394130907,7.335484548618919,0.013206003655030048,0.9378236681222916,0.00025,9234.453481912613
37,724793,4.43582672732217,4.425468595771046,0.01369904152528903,0.8988236877825353,7.532501940664492,7.521713114098499,0.013406325591188905,0.9448389458028894,0.000125,9491.983752012253
38,744382,4.264996851419474,4.254573143921889,0.013589594095896978,0.9064743271121731,7.514378840986051,7.503685731636851,0.012939777929875019,0.9399215963326002,0.000125,9750.84769320488
39,763971,4.2659870370641935,4.255619172926073,0.013564566625040266,0.9011407556471887,7.526086314728386,7.514964002527688,0.013205397693366793,0.9801709181384036,0.000125,10009.93219280243
40,783560,4.225084294359405,4.214711984256645,0.013427224220381445,0.9029596149921417,7.490285700873325,7.479766516309035,0.01305305656033421,0.9213862011307165,0.000125,10266.371235370636
