global_step,epoch,batch,samples_seen,batch_size,train_loss,state_loss,control_loss,lr,elapsed_sec
2195,15,39,279238,128,1.1461026668548584,1.1461026668548584,1.0465784072875977,0.001,48.29128384590149
2196,15,40,279366,128,0.8007959723472595,0.8007959723472595,1.4919079542160034,0.001,48.30906128883362
2197,15,41,279494,128,0.7375409007072449,0.7375409007072449,0.9093568921089172,0.001,48.32680940628052
2198,15,42,279622,128,0.7500227689743042,0.7500227689743042,0.822543740272522,0.001,48.34450602531433
2199,15,43,279750,128,0.7295388579368591,0.7295388579368591,1.0668777227401733,0.001,48.36224341392517
2200,15,44,279878,128,1.0081536769866943,1.0081536769866943,1.098533272743225,0.001,48.380160093307495
2201,15,45,280006,128,0.9355864524841309,0.9355864524841309,0.9392549991607666,0.001,48.398088693618774
2202,15,46,280134,128,0.7902026772499084,0.7902026772499084,0.9169828295707703,0.001,48.41550254821777
2203,15,47,280262,128,1.0830860137939453,1.0830860137939453,1.030148983001709,0.001,48.43294310569763
2204,15,48,280390,128,1.011396884918213,1.011396884918213,1.1183730363845825,0.001,48.45089316368103
2205,15,49,280518,128,0.8643374443054199,0.8643374443054199,1.0206217765808105,0.001,48.46889543533325
2206,15,50,280646,128,1.141539454460144,1.141539454460144,0.9927429556846619,0.001,48.48650813102722
2207,15,51,280774,128,1.0821115970611572,1.0821115970611572,0.960936427116394,0.001,48.50412106513977
2208,15,52,280902,128,1.1684980392456055,1.1684980392456055,1.4356473684310913,0.001,48.52226448059082
2209,15,53,281030,128,0.743861973285675,0.743861973285675,0.7475526332855225,0.001,48.54005479812622
2210,15,54,281158,128,0.8493698835372925,0.8493698835372925,0.9103859663009644,0.001,48.55783724784851
2211,15,55,281286,128,1.0158358812332153,1.0158358812332153,0.9986950755119324,0.001,48.57536339759827
2212,15,56,281414,128,0.96190345287323,0.96190345287323,1.2893694639205933,0.001,48.59339356422424
2213,15,57,281542,128,1.0112658739089966,1.0112658739089966,1.1030056476593018,0.001,48.61117482185364
2214,15,58,281670,128,0.8239446878433228,0.8239446878433228,1.359910011291504,0.001,48.62897253036499
2215,15,59,281798,128,1.0593770742416382,1.0593770742416382,0.7437837719917297,0.001,48.64680743217468
2216,15,60,281926,128,0.9698593020439148,0.9698593020439148,1.0627977848052979,0.001,48.66505408287048
2217,15,61,282054,128,1.215771198272705,1.215771198272705,1.1150380373001099,0.001,48.683083057403564
2218,15,62,282182,128,1.0589762926101685,1.0589762926101685,1.1460312604904175,0.001,48.700928688049316
2219,15,63,282310,128,0.9899203181266785,0.9899203181266785,0.938468337059021,0.001,48.71873092651367
2220,15,64,282438,128,0.8973474502563477,0.8973474502563477,1.2114527225494385,0.001,48.736496686935425
2221,15,65,282566,128,0.9365556240081787,0.9365556240081787,0.7555721998214722,0.001,48.75400519371033
2222,15,66,282694,128,1.0103319883346558,1.0103319883346558,0.9118935465812683,0.001,48.77166676521301
2223,15,67,282822,128,1.213450312614441,1.213450312614441,1.153154969215393,0.001,48.79023241996765
2224,15,68,282950,128,0.8249834775924683,0.8249834775924683,1.2893259525299072,0.001,48.808911085128784
2225,15,69,283078,128,0.8429802656173706,0.8429802656173706,1.2226625680923462,0.001,48.82671570777893
2226,15,70,283206,128,0.7220521569252014,0.7220521569252014,1.3412176370620728,0.001,48.84465503692627
2227,15,71,283334,128,0.7831671237945557,0.7831671237945557,0.6444379091262817,0.001,48.86275672912598
2228,15,72,283462,128,0.7457303404808044,0.7457303404808044,1.040842056274414,0.001,48.88068437576294
2229,15,73,283590,128,0.703966498374939,0.703966498374939,0.9799371361732483,0.001,48.89913606643677
2230,15,74,283718,128,0.87810879945755,0.87810879945755,1.2711782455444336,0.001,48.91720914840698
2231,15,75,283846,128,1.3026068210601807,1.3026068210601807,1.1936135292053223,0.001,48.93498396873474
2232,15,76,283974,128,0.8115241527557373,0.8115241527557373,1.1804842948913574,0.001,48.952757358551025
2233,15,77,284102,128,0.9220802783966064,0.9220802783966064,1.0720444917678833,0.001,48.97031855583191
2234,15,78,284230,128,0.7359930872917175,0.7359930872917175,1.081058144569397,0.001,48.98823547363281
2235,15,79,284358,128,0.7755975127220154,0.7755975127220154,0.9789783954620361,0.001,49.00649309158325
2236,15,80,284486,128,0.8505218029022217,0.8505218029022217,1.226285457611084,0.001,49.02406430244446
2237,15,81,284614,128,0.6599405407905579,0.6599405407905579,1.2866770029067993,0.001,49.041669845581055
2238,15,82,284742,128,0.9829282760620117,0.9829282760620117,0.7708351016044617,0.001,49.059309005737305
2239,15,83,284870,128,0.9439730048179626,0.9439730048179626,0.9914494156837463,0.001,49.076711654663086
2240,15,84,284998,128,0.8288823366165161,0.8288823366165161,1.193905234336853,0.001,49.09408259391785
2241,15,85,285126,128,1.0425595045089722,1.0425595045089722,1.1505428552627563,0.001,49.11180257797241
2242,15,86,285254,128,0.859717845916748,0.859717845916748,1.2027794122695923,0.001,49.12989044189453
2243,15,87,285382,128,0.914447546005249,0.914447546005249,1.0119879245758057,0.001,49.14790391921997
2244,15,88,285510,128,0.7593545317649841,0.7593545317649841,0.9853658080101013,0.001,49.16557574272156
2245,15,89,285638,128,1.021759271621704,1.021759271621704,1.1293787956237793,0.001,49.18342971801758
2246,15,90,285766,128,0.7551084756851196,0.7551084756851196,1.0895209312438965,0.001,49.201212882995605
2247,15,91,285894,128,1.033510446548462,1.033510446548462,1.0689054727554321,0.001,49.21963119506836
2248,15,92,286022,128,0.7054982781410217,0.7054982781410217,0.983130931854248,0.001,49.238837242126465
2249,15,93,286150,128,0.8051425218582153,0.8051425218582153,1.1518959999084473,0.001,49.25892353057861
2250,15,94,286278,128,0.8607385158538818,0.8607385158538818,0.8680322766304016,0.001,49.276386737823486
2251,15,95,286406,128,0.8447321057319641,0.8447321057319641,1.354694128036499,0.001,49.29434847831726
2252,15,96,286534,128,0.8927444219589233,0.8927444219589233,1.2778215408325195,0.001,49.31186246871948
2253,15,97,286662,128,0.9965109825134277,0.9965109825134277,0.8540713787078857,0.001,49.330323934555054
2254,15,98,286790,128,0.7713537216186523,0.7713537216186523,0.7707200646400452,0.001,49.3480327129364
2255,15,99,286918,128,0.6009998321533203,0.6009998321533203,1.0423582792282104,0.001,49.36564016342163
2256,15,100,287046,128,0.9354421496391296,0.9354421496391296,1.209967017173767,0.001,49.38358759880066
2257,15,101,287174,128,0.9179824590682983,0.9179824590682983,1.170162558555603,0.001,49.40153479576111
2258,15,102,287302,128,0.7912557721138,0.7912557721138,0.903971254825592,0.001,49.41903781890869
2259,15,103,287430,128,0.83870530128479,0.83870530128479,1.3032562732696533,0.001,49.4366135597229
2260,15,104,287558,128,0.7829960584640503,0.7829960584640503,1.3375589847564697,0.001,49.454570055007935
2261,15,105,287686,128,0.9442545771598816,0.9442545771598816,0.7831316590309143,0.001,49.47216010093689
2262,15,106,287814,128,1.0231369733810425,1.0231369733810425,0.8397535085678101,0.001,49.48960018157959
2263,15,107,287942,128,0.8664055466651917,0.8664055466651917,1.6331521272659302,0.001,49.507164001464844
2264,15,108,288070,128,0.8037430644035339,0.8037430644035339,1.0960954427719116,0.001,49.52464747428894
2265,15,109,288198,128,0.6807145476341248,0.6807145476341248,1.0829100608825684,0.001,49.542356729507446
2266,15,110,288326,128,0.6889640688896179,0.6889640688896179,0.9653029441833496,0.001,49.559834718704224
2267,15,111,288454,128,1.0500102043151855,1.0500102043151855,1.3027926683425903,0.001,49.57732653617859
2268,15,112,288582,128,0.9103362560272217,0.9103362560272217,0.6553531289100647,0.001,49.59559631347656
2269,15,113,288710,128,0.7582619786262512,0.7582619786262512,1.2568641901016235,0.001,49.613359689712524
2270,15,114,288838,128,0.807749330997467,0.807749330997467,1.0392177104949951,0.001,49.631089210510254
2271,15,115,288966,128,0.967130720615387,0.967130720615387,0.9583891034126282,0.001,49.649306297302246
2272,15,116,289094,128,0.800608217716217,0.800608217716217,1.2440637350082397,0.001,49.6669557094574
2273,15,117,289222,128,0.6920651793479919,0.6920651793479919,1.0863126516342163,0.001,49.68458676338196
2274,15,118,289350,128,0.7928004860877991,0.7928004860877991,1.3158214092254639,0.001,49.7022762298584
2275,15,119,289478,128,1.1509029865264893,1.1509029865264893,1.3034167289733887,0.001,49.72010827064514
2276,15,120,289606,128,1.0161538124084473,1.0161538124084473,0.8851175308227539,0.001,49.7376811504364
2277,15,121,289734,128,0.9180310368537903,0.9180310368537903,0.9525769352912903,0.001,49.7556517124176
2278,15,122,289862,128,0.9142903685569763,0.9142903685569763,0.9472576379776001,0.001,49.77330923080444
2279,15,123,289990,128,0.8273086547851562,0.8273086547851562,0.8965908288955688,0.001,49.79123020172119
2280,15,124,290118,128,0.8492754697799683,0.8492754697799683,0.9619983434677124,0.001,49.80879473686218
2281,15,125,290246,128,1.0262200832366943,1.0262200832366943,1.0923287868499756,0.001,49.826109409332275
2282,15,126,290374,128,1.1491453647613525,1.1491453647613525,0.9609426259994507,0.001,49.84384870529175
2283,15,127,290502,128,0.516021728515625,0.516021728515625,1.0704383850097656,0.001,49.86218786239624
2284,15,128,290630,128,0.8273628950119019,0.8273628950119019,0.6427392959594727,0.001,49.880104064941406
2285,15,129,290758,128,0.8376704454421997,0.8376704454421997,1.0923653841018677,0.001,49.898059129714966
2286,15,130,290886,128,1.0126572847366333,1.0126572847366333,1.4664905071258545,0.001,49.91583776473999
2287,15,131,291014,128,0.8271708488464355,0.8271708488464355,1.0238232612609863,0.001,49.93382215499878
2288,15,132,291142,128,1.145364761352539,1.145364761352539,1.402637243270874,0.001,49.9515438079834
2289,15,133,291270,128,0.8096726536750793,0.8096726536750793,1.4141278266906738,0.001,49.96907138824463
2290,15,134,291398,128,0.7975262999534607,0.7975262999534607,0.9492698311805725,0.001,49.98708987236023
2291,15,135,291526,128,0.9948347210884094,0.9948347210884094,1.0493903160095215,0.001,50.00494432449341
2292,15,136,291654,128,0.7365913987159729,0.7365913987159729,1.135299563407898,0.001,50.02293634414673
2293,15,137,291782,128,0.9281905293464661,0.9281905293464661,1.4125491380691528,0.001,50.04065465927124
2294,15,138,291910,128,1.1531521081924438,1.1531521081924438,1.3684018850326538,0.001,50.058326721191406
2295,15,139,292038,128,0.7438520789146423,0.7438520789146423,0.987640380859375,0.001,50.07629871368408
2296,15,140,292166,128,1.0274174213409424,1.0274174213409424,1.0789026021957397,0.001,50.09402346611023
2297,15,141,292294,128,0.9128304719924927,0.9128304719924927,1.1907520294189453,0.001,50.11148977279663
2298,15,142,292422,128,0.7064371109008789,0.7064371109008789,1.014562964439392,0.001,50.129414081573486
2299,15,143,292550,128,0.5501405000686646,0.5501405000686646,1.3587239980697632,0.001,50.147085666656494
2300,15,144,292678,128,0.8496212363243103,0.8496212363243103,1.204283356666565,0.001,50.1644504070282
2301,15,145,292806,128,0.6309468746185303,0.6309468746185303,0.9725958704948425,0.001,50.18272161483765
2302,15,146,292934,128,0.7686601281166077,0.7686601281166077,1.4172773361206055,0.001,50.20053052902222
2303,15,147,293062,128,0.488293319940567,0.488293319940567,1.0127475261688232,0.001,50.2183620929718
2304,15,148,293190,128,0.8379385471343994,0.8379385471343994,0.9336367249488831,0.001,50.23572039604187
2305,15,149,293318,128,1.049075722694397,1.049075722694397,1.3249140977859497,0.001,50.2534065246582
2306,15,150,293446,128,0.8871746063232422,0.8871746063232422,1.1240121126174927,0.001,50.27091455459595
2307,15,151,293574,128,0.93332439661026,0.93332439661026,1.2642663717269897,0.001,50.28857350349426
2308,15,152,293702,128,0.8557960391044617,0.8557960391044617,0.9234251379966736,0.001,50.30645680427551
2309,15,153,293830,128,0.7688955664634705,0.7688955664634705,1.0249632596969604,0.001,50.32428479194641
2310,15,154,293835,5,0.766680121421814,0.766680121421814,5.1494903564453125,0.001,50.326984882354736
2311,16,1,293963,128,0.7599997520446777,0.7599997520446777,1.2798985242843628,0.001,51.019614696502686
2312,16,2,294091,128,0.6924258470535278,0.6924258470535278,0.6505471467971802,0.001,51.037585973739624
2313,16,3,294219,128,0.7987939119338989,0.7987939119338989,0.913013219833374,0.001,51.05569124221802
2314,16,4,294347,128,0.7654334902763367,0.7654334902763367,0.9849845767021179,0.001,51.07356238365173
2315,16,5,294475,128,1.0114481449127197,1.0114481449127197,1.3642393350601196,0.001,51.09140706062317
2316,16,6,294603,128,1.0429537296295166,1.0429537296295166,1.0227798223495483,0.001,51.109434843063354
2317,16,7,294731,128,0.8017116189002991,0.8017116189002991,1.5331870317459106,0.001,51.127806186676025
2318,16,8,294859,128,0.9916665554046631,0.9916665554046631,1.0825849771499634,0.001,51.145931243896484
2319,16,9,294987,128,0.9622250199317932,0.9622250199317932,1.1346611976623535,0.001,51.16369867324829
2320,16,10,295115,128,0.7505387663841248,0.7505387663841248,1.2629282474517822,0.001,51.181456565856934
2321,16,11,295243,128,0.9530866742134094,0.9530866742134094,0.8258479237556458,0.001,51.199541091918945
2322,16,12,295371,128,0.8500304818153381,0.8500304818153381,0.9553792476654053,0.001,51.21739339828491
2323,16,13,295499,128,0.8113518953323364,0.8113518953323364,1.115269422531128,0.001,51.23532557487488
2324,16,14,295627,128,0.6883226037025452,0.6883226037025452,0.8946357369422913,0.001,51.25315475463867
2325,16,15,295755,128,0.9769062399864197,0.9769062399864197,0.9603625535964966,0.001,51.27108383178711
2326,16,16,295883,128,1.110437035560608,1.110437035560608,0.9456421136856079,0.001,51.28920340538025
2327,16,17,296011,128,0.9708274602890015,0.9708274602890015,1.0382883548736572,0.001,51.30719709396362
2328,16,18,296139,128,0.7325943112373352,0.7325943112373352,0.8836392164230347,0.001,51.325477600097656
2329,16,19,296267,128,0.8631885051727295,0.8631885051727295,1.944305419921875,0.001,51.34380650520325
2330,16,20,296395,128,0.9749842882156372,0.9749842882156372,0.9360504150390625,0.001,51.36168456077576
2331,16,21,296523,128,0.8402072787284851,0.8402072787284851,0.8593096137046814,0.001,51.37949585914612
2332,16,22,296651,128,0.7075883150100708,0.7075883150100708,0.9669963717460632,0.001,51.39777636528015
2333,16,23,296779,128,0.9267601370811462,0.9267601370811462,1.1785378456115723,0.001,51.41559958457947
2334,16,24,296907,128,1.0952098369598389,1.0952098369598389,1.1871342658996582,0.001,51.43339776992798
2335,16,25,297035,128,1.0856744050979614,1.0856744050979614,0.8939120769500732,0.001,51.45096755027771
2336,16,26,297163,128,1.1042373180389404,1.1042373180389404,1.089460849761963,0.001,51.469526529312134
2337,16,27,297291,128,1.0601476430892944,1.0601476430892944,1.4305880069732666,0.001,51.48738121986389
2338,16,28,297419,128,1.0559673309326172,1.0559673309326172,0.842153012752533,0.001,51.50527000427246
2339,16,29,297547,128,0.7330666780471802,0.7330666780471802,0.8850139379501343,0.001,51.52349376678467
2340,16,30,297675,128,0.7687546610832214,0.7687546610832214,1.1126755475997925,0.001,51.541424036026
2341,16,31,297803,128,0.9595599174499512,0.9595599174499512,1.0384645462036133,0.001,51.55930471420288
2342,16,32,297931,128,0.6621137857437134,0.6621137857437134,1.11668860912323,0.001,51.57750868797302
2343,16,33,298059,128,0.706579327583313,0.706579327583313,0.9344716668128967,0.001,51.596373081207275
2344,16,34,298187,128,0.9189835786819458,0.9189835786819458,0.935386598110199,0.001,51.6143639087677
2345,16,35,298315,128,0.9657575488090515,0.9657575488090515,1.0021283626556396,0.001,51.63175654411316
2346,16,36,298443,128,0.5992062091827393,0.5992062091827393,1.0179622173309326,0.001,51.6495521068573
2347,16,37,298571,128,1.2235578298568726,1.2235578298568726,1.1429256200790405,0.001,51.667747259140015
2348,16,38,298699,128,0.7458264231681824,0.7458264231681824,1.3143713474273682,0.001,51.68547868728638
2349,16,39,298827,128,0.7828474044799805,0.7828474044799805,1.6039295196533203,0.001,51.70299577713013
2350,16,40,298955,128,1.0654942989349365,1.0654942989349365,0.7200379371643066,0.001,51.72054433822632
2351,16,41,299083,128,0.8634568452835083,0.8634568452835083,0.9430437684059143,0.001,51.73838973045349
2352,16,42,299211,128,1.161576747894287,1.161576747894287,1.0895363092422485,0.001,51.7561309337616
2353,16,43,299339,128,0.8921363353729248,0.8921363353729248,0.8981557488441467,0.001,51.77395749092102
2354,16,44,299467,128,0.9327488541603088,0.9327488541603088,1.0941137075424194,0.001,51.79213881492615
2355,16,45,299595,128,0.9316216707229614,0.9316216707229614,1.210010051727295,0.001,51.80986166000366
2356,16,46,299723,128,0.9037989377975464,0.9037989377975464,0.9659926295280457,0.001,51.82758903503418
2357,16,47,299851,128,0.8511297702789307,0.8511297702789307,1.2611035108566284,0.001,51.84525489807129
2358,16,48,299979,128,0.6597287058830261,0.6597287058830261,1.1327381134033203,0.001,51.86459827423096
2359,16,49,300107,128,0.8309227824211121,0.8309227824211121,1.1478351354599,0.001,51.8832483291626
2360,16,50,300235,128,0.6831896901130676,0.6831896901130676,1.329566478729248,0.001,51.901241064071655
2361,16,51,300363,128,0.7517246603965759,0.7517246603965759,0.9206703901290894,0.001,51.92085909843445
2362,16,52,300491,128,0.9270813465118408,0.9270813465118408,0.8917430639266968,0.001,51.94014310836792
2363,16,53,300619,128,0.8419016003608704,0.8419016003608704,1.3425614833831787,0.001,51.958205223083496
2364,16,54,300747,128,0.8250154852867126,0.8250154852867126,1.4625468254089355,0.001,51.97596740722656
2365,16,55,300875,128,0.6577070355415344,0.6577070355415344,1.0254758596420288,0.001,51.99427580833435
2366,16,56,301003,128,0.8491128087043762,0.8491128087043762,1.0851181745529175,0.001,52.011733531951904
2367,16,57,301131,128,0.955643892288208,0.955643892288208,1.1535441875457764,0.001,52.02929639816284
2368,16,58,301259,128,1.1082324981689453,1.1082324981689453,1.0349875688552856,0.001,52.04700446128845
2369,16,59,301387,128,0.5438669323921204,0.5438669323921204,0.9509331583976746,0.001,52.064799308776855
2370,16,60,301515,128,0.8748762607574463,0.8748762607574463,1.5275739431381226,0.001,52.082358598709106
2371,16,61,301643,128,0.8925940990447998,0.8925940990447998,1.092330813407898,0.001,52.10046982765198
2372,16,62,301771,128,0.6484699845314026,0.6484699845314026,0.9245414733886719,0.001,52.11812996864319
2373,16,63,301899,128,0.70179682970047,0.70179682970047,1.3753851652145386,0.001,52.1359281539917
2374,16,64,302027,128,1.1765022277832031,1.1765022277832031,1.110378384590149,0.001,52.15350914001465
2375,16,65,302155,128,0.8094658255577087,0.8094658255577087,1.095473051071167,0.001,52.1706759929657
2376,16,66,302283,128,0.5676950216293335,0.5676950216293335,1.0915342569351196,0.001,52.18846893310547
2377,16,67,302411,128,0.7932023406028748,0.7932023406028748,1.2568217515945435,0.001,52.20596885681152
2378,16,68,302539,128,0.7745230793952942,0.7745230793952942,1.0678399801254272,0.001,52.223416566848755
2379,16,69,302667,128,1.2043248414993286,1.2043248414993286,0.8751528263092041,0.001,52.240620136260986
2380,16,70,302795,128,0.9695040583610535,0.9695040583610535,0.935866117477417,0.001,52.258137941360474
2381,16,71,302923,128,0.7031226754188538,0.7031226754188538,0.7497645020484924,0.001,52.27529287338257
2382,16,72,303051,128,0.7309706211090088,0.7309706211090088,0.9833490252494812,0.001,52.292458295822144
2383,16,73,303179,128,0.6568142771720886,0.6568142771720886,1.0074633359909058,0.001,52.3096718788147
2384,16,74,303307,128,1.0623087882995605,1.0623087882995605,1.2090944051742554,0.001,52.32718372344971
2385,16,75,303435,128,0.7289915084838867,0.7289915084838867,0.972612738609314,0.001,52.344351291656494
2386,16,76,303563,128,0.634418785572052,0.634418785572052,1.0799107551574707,0.001,52.36154055595398
2387,16,77,303691,128,0.6707854866981506,0.6707854866981506,1.1780483722686768,0.001,52.37871336936951
2388,16,78,303819,128,0.8473795056343079,0.8473795056343079,0.8696773648262024,0.001,52.39651107788086
2389,16,79,303947,128,0.8807623386383057,0.8807623386383057,1.1703784465789795,0.001,52.41400599479675
2390,16,80,304075,128,0.6294347643852234,0.6294347643852234,1.4663810729980469,0.001,52.43118667602539
2391,16,81,304203,128,0.8092774748802185,0.8092774748802185,1.1557668447494507,0.001,52.448365449905396
2392,16,82,304331,128,0.6968223452568054,0.6968223452568054,1.017977237701416,0.001,52.46589016914368
2393,16,83,304459,128,1.0844770669937134,1.0844770669937134,1.1725538969039917,0.001,52.483047008514404
2394,16,84,304587,128,0.8712382316589355,0.8712382316589355,1.2205004692077637,0.001,52.50023627281189
2395,16,85,304715,128,1.182576060295105,1.182576060295105,1.0695116519927979,0.001,52.51790642738342
2396,16,86,304843,128,0.6991401314735413,0.6991401314735413,0.6923999786376953,0.001,52.53564524650574
2397,16,87,304971,128,0.7860363721847534,0.7860363721847534,0.8174353241920471,0.001,52.5526909828186
2398,16,88,305099,128,0.9216610789299011,0.9216610789299011,1.3542399406433105,0.001,52.56995940208435
2399,16,89,305227,128,1.1380807161331177,1.1380807161331177,1.0787948369979858,0.001,52.58700656890869
2400,16,90,305355,128,1.0229793787002563,1.0229793787002563,1.0158313512802124,0.001,52.604804039001465
2401,16,91,305483,128,1.381045937538147,1.381045937538147,1.152827262878418,0.001,52.622156858444214
2402,16,92,305611,128,0.9761238098144531,0.9761238098144531,1.1438881158828735,0.001,52.63960576057434
2403,16,93,305739,128,1.3206661939620972,1.3206661939620972,1.2744431495666504,0.001,52.65701770782471
2404,16,94,305867,128,1.4333760738372803,1.4333760738372803,1.0744655132293701,0.001,52.674590826034546
2405,16,95,305995,128,0.7788569331169128,0.7788569331169128,0.9837443232536316,0.001,52.69159960746765
2406,16,96,306123,128,0.7759639620780945,0.7759639620780945,0.9101108908653259,0.001,52.70915198326111
2407,16,97,306251,128,0.861085057258606,0.861085057258606,1.2269299030303955,0.001,52.727226972579956
2408,16,98,306379,128,0.8056643009185791,0.8056643009185791,1.163833737373352,0.001,52.74472737312317
2409,16,99,306507,128,0.906318187713623,0.906318187713623,1.2375962734222412,0.001,52.76185941696167
2410,16,100,306635,128,0.8580374717712402,0.8580374717712402,0.9881446361541748,0.001,52.77920627593994
2411,16,101,306763,128,0.97730553150177,0.97730553150177,1.0434322357177734,0.001,52.79680252075195
2412,16,102,306891,128,0.8910383582115173,0.8910383582115173,0.9590684175491333,0.001,52.813923358917236
2413,16,103,307019,128,0.8978502750396729,0.8978502750396729,1.1861004829406738,0.001,52.83158874511719
2414,16,104,307147,128,0.631281316280365,0.631281316280365,0.9544433951377869,0.001,52.849337339401245
2415,16,105,307275,128,0.8568689823150635,0.8568689823150635,1.163466453552246,0.001,52.86752152442932
2416,16,106,307403,128,0.7884495258331299,0.7884495258331299,1.2346876859664917,0.001,52.8852756023407
2417,16,107,307531,128,1.0649734735488892,1.0649734735488892,0.8708539009094238,0.001,52.90256667137146
2418,16,108,307659,128,0.9910330772399902,0.9910330772399902,1.4686253070831299,0.001,52.91993021965027
2419,16,109,307787,128,0.9528058171272278,0.9528058171272278,0.9397448897361755,0.001,52.93817186355591
2420,16,110,307915,128,1.0707052946090698,1.0707052946090698,1.1257983446121216,0.001,52.95547294616699
2421,16,111,308043,128,0.7519708275794983,0.7519708275794983,1.308512806892395,0.001,52.97286128997803
2422,16,112,308171,128,0.8724398016929626,0.8724398016929626,0.8533992767333984,0.001,52.990234375
2423,16,113,308299,128,0.6662267446517944,0.6662267446517944,1.2169021368026733,0.001,53.007980823516846
2424,16,114,308427,128,0.7848032712936401,0.7848032712936401,0.946609616279602,0.001,53.0254328250885
2425,16,115,308555,128,0.8139567375183105,0.8139567375183105,0.9004061222076416,0.001,53.04341530799866
2426,16,116,308683,128,0.8899084329605103,0.8899084329605103,1.0911976099014282,0.001,53.061301469802856
2427,16,117,308811,128,1.0732940435409546,1.0732940435409546,1.2919167280197144,0.001,53.07859539985657
2428,16,118,308939,128,0.8485999703407288,0.8485999703407288,1.0460630655288696,0.001,53.09591794013977
2429,16,119,309067,128,0.7117737531661987,0.7117737531661987,0.9392237663269043,0.001,53.113380908966064
2430,16,120,309195,128,1.005238652229309,1.005238652229309,1.2132515907287598,0.001,53.131295680999756
2431,16,121,309323,128,0.7817232608795166,0.7817232608795166,1.1634254455566406,0.001,53.14930701255798
2432,16,122,309451,128,0.6496824622154236,0.6496824622154236,1.0073089599609375,0.001,53.16688537597656
2433,16,123,309579,128,0.7278388738632202,0.7278388738632202,0.9572060108184814,0.001,53.184470653533936
2434,16,124,309707,128,0.6040709614753723,0.6040709614753723,1.0297919511795044,0.001,53.2021963596344
2435,16,125,309835,128,0.8751789927482605,0.8751789927482605,1.2432540655136108,0.001,53.21965289115906
2436,16,126,309963,128,0.8744581937789917,0.8744581937789917,1.7113739252090454,0.001,53.2372031211853
2437,16,127,310091,128,0.7422541379928589,0.7422541379928589,1.1875234842300415,0.001,53.25513195991516
2438,16,128,310219,128,0.838597297668457,0.838597297668457,0.7837843894958496,0.001,53.27321004867554
2439,16,129,310347,128,0.6646108627319336,0.6646108627319336,1.1884450912475586,0.001,53.29046297073364
2440,16,130,310475,128,0.8936178684234619,0.8936178684234619,1.0238276720046997,0.001,53.30814337730408
2441,16,131,310603,128,0.8531655073165894,0.8531655073165894,1.4328216314315796,0.001,53.325709104537964
2442,16,132,310731,128,0.8005464673042297,0.8005464673042297,0.8814839720726013,0.001,53.343318700790405
2443,16,133,310859,128,0.8979930877685547,0.8979930877685547,1.2183425426483154,0.001,53.36112833023071
2444,16,134,310987,128,0.6930477023124695,0.6930477023124695,0.8444541096687317,0.001,53.37837791442871
2445,16,135,311115,128,0.7461269497871399,0.7461269497871399,1.2956289052963257,0.001,53.39634156227112
2446,16,136,311243,128,0.7453513741493225,0.7453513741493225,1.1160686016082764,0.001,53.413928747177124
2447,16,137,311371,128,0.7991675138473511,0.7991675138473511,0.8549450635910034,0.001,53.43179535865784
2448,16,138,311499,128,0.9528214335441589,0.9528214335441589,1.1640621423721313,0.001,53.44934821128845
2449,16,139,311627,128,0.6966624855995178,0.6966624855995178,0.8393173217773438,0.001,53.46776461601257
2450,16,140,311755,128,0.8692548871040344,0.8692548871040344,1.1137076616287231,0.001,53.485515117645264
2451,16,141,311883,128,0.7013795375823975,0.7013795375823975,0.9964762330055237,0.001,53.50292634963989
2452,16,142,312011,128,0.784856379032135,0.784856379032135,0.7009808421134949,0.001,53.52064633369446
2453,16,143,312139,128,0.6199652552604675,0.6199652552604675,1.056164264678955,0.001,53.539206743240356
2454,16,144,312267,128,0.8356261253356934,0.8356261253356934,1.1703170537948608,0.001,53.557063817977905
2455,16,145,312395,128,0.7374787926673889,0.7374787926673889,0.9513918161392212,0.001,53.57511782646179
2456,16,146,312523,128,0.5942250490188599,0.5942250490188599,1.1153814792633057,0.001,53.59314465522766
2457,16,147,312651,128,0.8862555027008057,0.8862555027008057,1.454431414604187,0.001,53.610873222351074
2458,16,148,312779,128,0.8218725323677063,0.8218725323677063,0.9449436664581299,0.001,53.628445863723755
2459,16,149,312907,128,1.0334150791168213,1.0334150791168213,1.2658354043960571,0.001,53.64600086212158
2460,16,150,313035,128,1.0397236347198486,1.0397236347198486,0.9094113111495972,0.001,53.66375994682312
2461,16,151,313163,128,1.1450753211975098,1.1450753211975098,0.7844300866127014,0.001,53.681455850601196
2462,16,152,313291,128,0.9712613224983215,0.9712613224983215,1.1830599308013916,0.001,53.69901204109192
2463,16,153,313419,128,0.9804108142852783,0.9804108142852783,1.3314359188079834,0.001,53.71691966056824
2464,16,154,313424,5,0.1340245008468628,0.1340245008468628,0.5721028447151184,0.001,53.71959686279297
2465,17,1,313552,128,0.8603959679603577,0.8603959679603577,1.1697453260421753,0.001,54.4093291759491
2466,17,2,313680,128,1.0064173936843872,1.0064173936843872,1.6668516397476196,0.001,54.42775774002075
2467,17,3,313808,128,0.6894299387931824,0.6894299387931824,1.1030446290969849,0.001,54.44576096534729
2468,17,4,313936,128,0.7598207592964172,0.7598207592964172,0.80426025390625,0.001,54.46388268470764
2469,17,5,314064,128,0.6374416351318359,0.6374416351318359,1.252170205116272,0.001,54.48163604736328
2470,17,6,314192,128,0.7404066324234009,0.7404066324234009,1.1523163318634033,0.001,54.499409198760986
