epoch,samples_seen,train_loss,train_state_loss,train_control_loss,val_loss,val_state_loss,val_control_loss,lr,elapsed_sec
27,528903,0.6354794500323085,0.6354794500323085,1.0832611959088931,0.9549040664967737,0.9549040664967737,0.75915303600854,0.001,91.49674534797668
28,548492,0.6124691152340406,0.6124691152340406,1.0850779267100545,0.9266801007876271,0.9266801007876271,0.75915303600854,0.001,94.9021327495575
29,568081,0.627902617895758,0.627902617895758,1.0842087597816021,0.9352981971674844,0.9352981971674844,0.75915303600854,0.001,98.27821373939514
30,587670,0.5978798343763723,0.5978798343763723,1.084539318239534,0.9734509983345082,0.9734509983345082,0.75915303600854,0.001,101.65716338157654
31,607259,0.5726970132778991,0.5726970132778991,1.0826933651001422,0.9306699560072861,0.9306699560072861,0.75915303600854,0.001,105.03397679328918
32,626848,0.5654076672606654,0.5654076672606654,1.083770544885041,0.9550159520616657,0.9550159520616657,0.75915303600854,0.001,108.4250979423523
33,646437,0.5430557002107819,0.5430557002107819,1.0875075819430413,0.9179380236095503,0.9179380236095503,0.75915303600854,0.001,111.82315802574158
34,666026,0.5649617581398456,0.5649617581398456,1.0875252090491259,0.9797599072519102,0.9797599072519102,0.75915303600854,0.001,115.25082421302795
35,685615,0.5110690606298385,0.5110690606298385,1.0851116656482993,0.997493510379603,0.997493510379603,0.75915303600854,0.001,118.62331652641296
36,705204,0.5085269407695764,0.5085269407695764,1.0956669488510529,0.8991335138286415,0.8991335138286415,0.75915303600854,0.001,122.00959539413452
37,724793,0.5191891203065971,0.5191891203065971,1.0849084273561256,1.0559466407683336,1.0559466407683336,0.75915303600854,0.001,125.39992761611938
38,744382,0.49509783921303685,0.49509783921303685,1.1019172254320864,0.9724438566910593,0.9724438566910593,0.75915303600854,0.001,128.80979895591736
39,763971,0.48214324176698536,0.48214324176698536,1.0837409618225964,0.9278342475820529,0.9278342475820529,0.75915303600854,0.001,132.16816663742065
40,783560,0.4605584014932831,0.4605584014932831,1.0833769682552907,0.9823488275471487,0.9823488275471487,0.75915303600854,0.001,135.54116797447205
41,803149,0.44948277119305224,0.44948277119305224,1.1114346164387543,0.9232219751728209,0.9232219751728209,0.75915303600854,0.001,138.89974164962769
42,822738,0.42919690926353654,0.42919690926353654,1.0862369572187398,1.019528342705024,1.019528342705024,0.75915303600854,0.0005,142.28269338607788
43,842327,0.3617285131053491,0.3617285131053491,1.0922867764126172,1.0342302177297442,1.0342302177297442,0.75915303600854,0.0005,145.70595002174377
44,861916,0.33526603432444785,0.33526603432444785,1.086659508866149,0.9445813377632907,0.9445813377632907,0.75915303600854,0.0005,149.11268663406372
45,881505,0.32407395319118126,0.32407395319118126,1.0836640648640596,1.0422008763018407,1.0422008763018407,0.75915303600854,0.0005,152.4957311153412
46,901094,0.3171146752965915,0.3171146752965915,1.0868881646688882,1.0487778600501387,1.0487778600501387,0.75915303600854,0.0005,155.87865471839905
47,920683,0.3095812093611662,0.3095812093611662,1.0925564034418627,0.9765639347269347,0.9765639347269347,0.75915303600854,0.0005,159.2642958164215
48,940272,0.30989938877619705,0.30989938877619705,1.0850052938058778,1.0199173842801859,1.0199173842801859,0.75915303600854,0.00025,162.63056468963623
49,959861,0.2665814001645361,0.2665814001645361,1.0985023061950485,1.0765988026794635,1.0765988026794635,0.75915303600854,0.00025,166.00832962989807
50,979450,0.2528843367835144,0.2528843367835144,1.0855377955096108,1.0970090826679217,1.0970090826679217,0.75915303600854,0.00025,169.36301851272583
51,999039,0.25094749507578934,0.25094749507578934,1.0899029699238865,1.1407691677542109,1.1407691677542109,0.75915303600854,0.00025,172.72256922721863
